OBESITY_zip,LocationName,lat,lng
37,97466,42.8,-124
24.8,96743,20,-155.6
29.6,97267,45.4,-122.62
32,96059,40.4,-121.8
28.4,95928,39.7,-121.8
24.9,96754,22.18,-159.39
26.1,97408,44.14,-123.06
30,96748,21.088,-157.019
29.7,97503,42.6,-122.9
28.2,96133,38.66,-119.56
34.5,97064,45.9,-123.2
34.7,97467,43.7,-123.9
32.7,96730,21.54,-157.85
33.2,96109,39.9,-120.1
23.1,95903,39.13,-121.38
31.1,96120,38.6,-119.8
28.4,95960,39.4,-121.1
26,97227,45.54,-122.68
32.9,97373,45.07,-122.77
27.2,96760,19.58,-155.06
33.4,97391,44.6,-123.9
31.6,96737,19.085,-155.778
33.7,97063,45.2,-121.3
32,95930,39.53,-121.17
32.8,96076,40.3,-122.9
35,97357,44.78,-123.78
31.5,96032,41.6,-122.9
37.6,97071,45.1,-122.8
32,97527,42.4,-123.4
31.7,97366,44.58,-124.05
29.2,96084,40.79,-121.947
24.6,96773,19.935,-155.164
25.3,96752,21.969,-159.713
21.5,96859,21.361,-157.888
28.1,96008,40.7,-122.1
34.1,97462,43.5,-123.4
29.3,97117,45.6,-123.3
36.1,97496,43.1,-123.5
31.6,96024,40.6,-122.8
34.5,95916,39.7,-121.3
31.1,95988,39.5,-122.3
27.8,95926,39.74,-121.84
34.5,97544,42.2,-123.3
31.3,97029,45.3,-120.7
31.6,95939,39.5,-122.6
30.5,97135,45.2,-123.96
28.4,97370,44.7,-123.5
28.2,97125,45.67,-123.2
29.1,96019,40.68,-122.37
27.6,96028,41.1,-121.5
22.7,95736,39.1,-120.9
32.8,96014,41.3,-122.7
27.9,97144,45.73,-123.31
26.6,95843,38.72,-121.36
27.5,96141,39.08,-120.16
29.8,97444,42.4,-124.3
28.9,95825,38.59,-121.41
24.4,97403,44.03,-123.03
25.5,97034,45.41,-122.68
37.6,97410,42.8,-123.1
34.9,97392,44.8,-122.9
31.4,96052,40.8,-122.8
24.8,97212,45.54,-122.64
20.8,96822,21.32,-157.82
33.3,96795,21.34,-157.71
34.9,97355,44.5,-122.8
30.1,97102,45.8,-123.9
36.9,97442,42.8,-123.5
36.9,97386,44.4,-122.7
33.9,97369,44.76,-124.05
29.3,96111,39.41,-120.02
34.2,97449,43.6,-124.1
29.1,96137,40.5,-121
34.5,97032,45.17,-122.79
29.7,95991,39,-121.6
35.6,97346,44.7,-122.4
33.2,95978,39.9,-121.5
24.7,96746,22.1,-159.39
34.8,97303,45.03,-123.01
32.3,97526,42.5,-123.4
33.1,97020,45.223,-122.838
24.3,96753,20.7,-156.4
24.6,96768,20.9,-156.3
33.3,97002,45.24,-122.8
25.1,95946,39.2,-121.2
31.1,95963,39.7,-122.4
35.8,97348,44.4,-123.1
25.1,95830,38.5,-121.27
29.5,97478,44.1,-122.8
25.5,96734,21.4,-157.75
23.9,95816,38.58,-121.47
32,97065,45.6,-120.7
26.2,97006,45.52,-122.86
29.6,96122,39.8,-120.4
27.1,97068,45.34,-122.66
23.5,95819,38.57,-121.44
32.7,95966,39.5,-121.4
36.5,97473,43.6,-123.9
28.3,96033,40.8,-122.6
23.5,96761,20.9,-156.6
33.7,97040,45.6,-121.4
25.6,95993,39.1,-121.7
29.6,97541,42.8,-122.7
28.8,96010,40.79,-123.22
25.9,97333,44.5,-123.3
29,95720,38.794,-120.148
34.6,96021,39.9,-122.3
28.6,95715,39.22,-120.64
27.9,97062,45.37,-122.76
26.8,97504,42.3,-122.8
27.1,96707,21.36,-158.08
34,97481,43.12,-123.54
29.8,97031,45.6,-121.7
18,96759,21.44,-158.08
24.5,96741,22.1,-159.6
34.1,97018,45.89,-122.81
35.3,97327,44.4,-123
24.2,97202,45.48,-122.64
36,97383,44.8,-122.7
30.9,95922,39.6,-121
31.7,97001,44.9,-120.7
25.7,97401,44.07,-123.08
30.1,95919,39.43,-121.28
30.5,97424,43.7,-123
28.4,97106,45.7,-123.1
30.9,96006,41.4,-121.1
26.2,96148,39.24,-120.045
31.2,97321,44.6,-123.2
31.5,96057,41.4,-121.9
25.8,96708,20.9,-156.2
28.3,96778,19.4,-155
29.5,96863,21.4546,-157.7649
29.8,97138,45.9,-123.7
29.1,96015,41.6,-121
30.5,96129,39.9,-120.4
30,97112,45.2,-123.9
30.7,96124,39.6,-120.5
33.9,97343,44.6,-123.7
23.5,95746,38.75,-121.17
24.5,96749,19.6,-155
25.1,95949,39.1,-121.1
30.5,96132,40.9,-120.6
31.3,95948,39.4,-121.8
33.2,97375,45,-122.6
35.1,97051,45.9,-122.9
22.4,96750,19.5,-155.8
25.9,97330,44.6,-123.3
32.7,97127,45.25,-123.11
33,97471,43.2,-123.5
22.5,96780,19.968,-155.223
31.2,95824,38.52,-121.44
28.2,97147,45.69,-123.89
31.6,95820,38.54,-121.45
31.8,95925,39.49,-121.19
33,95951,39.73,-121.98
35.1,96074,40.2,-122.3
29.3,96116,41.3,-120.4
36.1,97016,46,-123.3
27.4,95714,39.2,-120.84
29.2,97419,44.2,-123.4
32.3,95950,39.08,-121.94
29.5,97222,45.44,-122.62
30.5,96112,41.85,-120.17
30.4,97136,45.63,-123.92
27.6,97524,42.5,-122.6
28.3,97121,46.23,-123.98
28.8,97413,43.9,-122.1
34.8,96134,41.7,-121.3
28.2,97024,45.55,-122.44
36.5,97446,44.3,-123.1
27.2,97007,45.45,-122.88
29.1,97361,44.8,-123.4
24.6,96706,21.34,-158.01
35.5,97534,42.04,-123.72
36.7,97026,45.1,-122.9
29.5,97426,43.9,-123
28,96114,40.3,-120.5
25.2,96764,19.988,-155.238
34.2,96050,41.9,-123
27.4,96103,39.8,-120.7
29.6,97107,45.6,-123.7
30.7,97011,45.32,-122.02
31.6,96121,40.1,-120.4
21.5,96766,25,-169
22.1,96782,21.41,-157.95
26.8,96003,40.7,-122.3
35.3,97497,42.7,-123.5
36.8,97447,43.3,-122.6
32.8,97053,45.82,-122.89
27,97080,45.5,-122.4
23.7,95747,38.78,-121.37
29.4,97415,42.3,-124.1
22.2,96701,21.4,-157.92
26.7,97530,42.2,-123
35.3,96058,41.8,-121.9
24.4,96777,19.202,-155.476
26,96722,22.16,-159.46
31.6,96113,40.2,-120.1
21.4,96814,21.29,-157.85
30.8,97049,45.4,-121.9
23.2,95831,38.52,-121.53
31.1,97149,45.1,-123.94
21.9,96797,21.39,-158.01
29.3,95923,40.1,-121.3
29.2,97141,45.6,-123.7
27.6,97540,42.2,-122.8
27.9,97537,42.6,-123.1
34.6,97204,45.52,-122.675
30.8,96064,41.8,-122.3
29.3,97456,44.4,-123.4
28.6,97109,45.73,-123.2
25.2,97520,42.2,-122.5
29.8,97536,42.8,-122.5
34,97378,45.1,-123.5
33.5,97390,44.3,-123.8
36.1,96729,21.1,-157
31.8,97113,45.5,-123
28.7,97539,42.63,-122.78
29.5,97461,44.1,-123.5
25.4,96756,21.92,-159.43
23.5,96819,21.35,-157.88
22.7,96789,21.46,-157.99
35.6,97347,45.1,-123.7
23.6,96145,39.187,-120.116
29,95938,39.6,-121.8
29.9,95943,39.6,-122
36.5,97054,46,-122.9
29.7,96009,41,-121.1
36.3,97048,46,-123
36.4,97458,43.1,-124
33.9,96023,41.9,-122
26.9,96002,40.53,-122.32
34.4,97479,43.4,-123.1
30.4,96117,40.4,-120.3
28.2,96062,40.6,-122.1
28,96731,21.67,-157.97
21,96816,21.3,-157.79
33.2,97389,44.53,-123.08
35.1,97374,44.7,-122.7
34.5,97396,45.1,-123.6
29.2,97110,45.89,-123.96
25.9,95728,39.33,-120.39
30.6,95821,38.63,-121.38
27.8,95709,38.75,-120.68
29.9,96135,39.75,-120.23
27.4,97070,45.31,-122.78
25.1,95829,38.46,-121.36
31.5,96051,40.9,-122.3
20.4,96857,21.47,-158.1
26.9,97211,45.58,-122.64
23.1,95757,38.34,-121.43
36.2,95968,39.43,-121.56
32.3,96037,41.5493,-122.9071
29.8,97122,45.1,-123.8
23.8,96727,20,-155.5
29.8,97023,45.1,-122.1
29,95973,39.9,-121.8
33.1,97406,42.5,-124
22,96781,19.83,-155.15
24.9,96765,21.927,-159.499
34.4,97137,45.2,-123
23,96826,21.29,-157.82
33.7,97376,44.5,-123.99
37.5,97305,45,-122.9
36.1,97377,44.5,-123.1
19.1,96747,21.9146,-159.6206
28.6,96071,40.6,-121.5
29.5,97452,43.8,-122.7
26.5,97124,45.6,-123
34.1,97381,44.9,-122.6
27.9,97134,45.463,-123.97
24.9,97215,45.51,-122.6
26.4,96073,40.56,-122.23
31.9,97148,45.4,-123.3
33.7,96031,41.2,-123.1
30.2,97108,45.3,-123.7
24.2,96161,39.2,-120.4
31.6,96041,40.5,-123.2
24,96776,20.03,-155.37
24.1,96710,19.892,-155.126
32.6,97021,45.4,-121.2
23.5,97232,45.53,-122.64
35.4,96035,40.04,-122.2
27.3,97216,45.51,-122.56
28.4,97230,45.55,-122.5
29.2,95811,38.58,-121.49
32.2,97341,44.8,-124
35.9,97358,44.8,-122.5
22.2,96817,21.34,-157.84
30.8,97055,45.4,-122.2
32.7,97058,45.6,-121.2
24.9,96704,19.3,-155.5
29.7,96034,41.4,-122.6
30.2,95842,38.68,-121.35
24.4,96779,20.9,-156.38
29.6,96013,41,-121.7
32.3,96044,41.9,-122.5
19.7,96853,21.33,-157.95
31,95981,39.6,-121
25.6,95945,39.2,-120.9
26.2,97224,45.41,-122.8
27.4,97220,45.56,-122.55
29.5,97431,43.9,-122.8
36.8,97484,43,-122.6
34.3,96080,40.1,-122.4
27.3,96150,38.8,-120.1
19.8,96732,20.7,-156.6
27,96142,39.066,-120.142
29.7,96067,41.3,-122.3
29.1,96096,40.7,-121.8
30,97477,44.07,-123
28,97454,44.2,-122.7
32.9,97532,42.6,-123.6
26.9,96107,38.2,-119.2
30.8,97038,45,-122.5
30.5,96130,40.5,-120.5
31,97388,44.86,-124.03
26.7,95837,38.7,-121.59
27.9,97133,45.7,-123
28.8,97324,44.4,-123.6
32,95955,39.31,-122.17
28.6,97030,45.51,-122.43
27.1,96001,40.6,-122.5
34.6,96075,40.3,-121.8
33.7,97463,43.7,-122.3
29.5,97437,44.1,-123.38
30.1,97067,45.2,-121.9
30.3,95901,39.2,-121.5
30.7,96136,40.3,-120.3
33.7,97041,45.4,-121.6
31.9,97033,45.198,-120.691
30.6,95983,40,-120.7
30.7,96119,41.1,-120.7
31.3,95987,39.1,-122.3
24.3,96815,21.27,-157.82
28.9,96038,41.59,-122.52
29.2,95977,39.17,-121.32
36,96792,21.5,-158.2
30.5,97490,44,-123.6
25.4,96790,20.7,-156.2
33.9,97470,43.2,-123.2
25.3,96774,20,-155.3
32.7,97430,44.2,-123.7
30.9,97039,45.4,-120.6
31.1,97233,45.51,-122.5
27.4,95975,39.23,-121.16
35.3,97360,44.74,-122.48
28.3,97015,45.41,-122.53
34.8,97436,43.7,-123.6
23.3,96738,19.9,-155.8
23.7,97229,45.55,-122.81
34.9,97362,45.06,-122.76
34.8,96063,40.37,-121.61
36.2,97317,44.9,-122.9
27.4,97203,45.61,-122.75
28.8,96143,39.23,-120.02
27.8,97060,45.53,-122.38
32.2,96714,22.204,-159.498
28.1,96712,21.64,-158.05
35.7,97457,43.1,-123.2
29,96048,40.8,-123.1
28.8,95817,38.55,-121.45
28.8,95735,38.805,-120.106
29.8,97487,44,-123.5
31.6,97453,44,-123.9
24.7,96719,20.23,-155.83
28.2,97502,42.4,-122.9
25.1,97209,45.53,-122.68
29,97130,45.71,-123.93
29,97304,45,-123.1
36.1,97352,44.7,-123
30.7,95962,39.37,-121.28
28.4,95726,38.8,-120.5
28.7,97236,45.48,-122.51
32.3,97101,45.1,-123.2
21.7,95742,38.57,-121.19
30,97103,46.1,-123.7
28.2,97525,42.4,-123.1
31.3,95917,39.42,-121.67
30.6,96770,21.12,-157.21
31.5,95912,39,-122
34.8,96092,39.932,-122.054
34.9,97416,43,-123.7
26.1,96786,21.53,-158.01
31.1,97111,45.3,-123.3
26.6,97086,45.44,-122.53
28.7,96713,20.65,-156.07
27,95713,39.1,-120.7
37.7,97329,44.5,-122.3
27.2,96762,21.63,-157.95
29,97005,45.5,-122.8
33,96054,41.2,-121.15
36,97441,43.8,-124.1
32.7,97056,45.8,-123
19.9,97331,44.56,-123.28
31.3,96742,21.17,-156.96
34.6,95697,38.738,-121.807
29.4,95936,39.54,-120.8
30.8,97351,44.8,-123.2
32.2,97476,42.8,-124.4
32.6,97450,42.8,-124.3
37.8,97469,42.9,-123.4
36.7,96049,40.6,-122.5
33.3,95698,38.8,-121.91
30.4,97118,45.56,-123.91
36.6,97342,44.8,-122.1
21.4,96825,21.29,-157.69
28.7,97131,45.7,-123.8
32.4,97115,45.26,-123.03
28.9,96011,41.02,-121.93
26.7,97205,45.52,-122.7
35.8,96039,41.8,-123.5
28.7,95956,39.88,-121.06
33.1,97543,42.4,-123.6
35.3,97325,44.82,-122.86
30.8,97017,45.2,-122.4
30.3,95969,39.7,-121.7
25.9,97231,45.7,-122.8
29.9,96104,41.4,-120.1
34.1,97492,43.6,-122.5
29.4,95776,38.7,-121.7
36.3,97417,42.9,-123.2
30,97119,45.5,-123.3
30.8,95957,39.1,-121.8
28.6,96007,40.5,-122.3
31,97601,42.5,-122
25.7,97206,45.48,-122.6
24.3,96726,19.44,-155.89
27.9,95982,39.18,-121.81
36.9,97350,44.7,-122
33.1,97114,45.2,-123.1
35,96055,40.1,-121.8
33.5,97486,43.4,-123.6
32.1,96027,41.4,-122.9
27.6,95717,39.18,-120.85
27.3,96757,21.17,-157.03
32.4,95979,39.3,-122.5
36.3,98530,46.9,-122.8
34.4,98402,47.27,-122.47
36.2,99001,47.64,-117.58
29.7,99118,48.9,-118.6
33.1,98330,46.76,-122.17
33.4,99137,48.1,-118.1
31.5,98683,45.6,-122.5
27.8,97842,45.5,-116.9
31.8,98331,47.9,-124.3
25.5,97702,43.9,-121.3
34.2,98664,45.62,-122.58
38.5,98951,46.5,-120.5
32.9,99131,48.3,-118.1
34.8,98947,46.7,-120.8
33.5,97731,43.1,-121.7
34.7,98499,47.16,-122.5
32.6,98925,47.3,-121.3
22.5,98155,47.76,-122.31
32.8,98267,48.6,-121.4
24.9,98134,47.57,-122.34
26.2,98833,48.6,-120.6
32,98390,47.21,-122.23
33.5,98563,47.2,-123.6
35.2,98610,45.9,-121.9
27.3,99111,46.9,-117.4
31.8,97843,45.5,-119.8
26.4,98297,48.69,-123.02
34.8,97903,44.2,-117.8
36.6,98645,46.32,-122.79
31.7,98329,47.37,-122.72
22,98117,47.69,-122.38
26.4,97756,44.3,-121.2
30.5,97823,45.3,-120.2
31.2,98908,46.6,-120.8
20.5,98121,47.61,-122.35
22.3,98136,47.55,-122.39
30.1,97736,42.6,-119
31.6,98392,47.73,-122.56
32.1,97880,45.1,-118.8
31.4,98264,48.9,-122.4
31.5,99012,47.4,-117.2
31.6,98829,48.284,-119.704
31.8,98394,47.33,-122.78
36.7,98357,48.365,-124.609
29.4,97870,44.7,-117.2
32.9,98614,46.28,-123.92
31.8,98922,47.2,-121
32.8,98201,47.99,-122.21
35.5,98625,46.1,-122.6
25.6,98022,47.1,-121.7
32.4,98506,47.1,-122.87
21.6,98034,47.72,-122.21
25.5,98862,48.7,-120.4
30.2,97814,44.8,-117.8
29.7,98332,47.36,-122.6
38.6,98935,46.1,-120.2
34.6,97810,45.7,-118.4
33.9,97862,45.9,-118.3
33.1,98349,47.3,-122.8
41.6,98843,47.7,-120
32.5,98367,47.5,-122.7
31.7,97721,42.8,-118.8
32.6,98942,46.8,-120.7
37.1,99135,47.6,-119.1
38.9,98944,46.4,-119.9
30.9,98855,48.7,-119.3
31.2,98346,47.8,-122.5
34.4,99122,47.7,-118.2
19,98052,47.68,-122.12
32,99101,48.4,-117.9
26.7,98282,48.2,-122.4
37.4,99115,47.7,-119.4
35.4,98613,45.8,-121
24.5,98045,47.5,-121.5
29,98026,47.84,-122.33
30.8,97833,44.9,-118
32,98542,46.52,-122.75
32.3,97758,43.3,-119.6
38.9,98830,47.9,-119.5
33,98445,47.13,-122.41
34.4,98628,45.83,-121.1
31.6,97824,45.4,-117.8
30.4,99110,48,-117.6
33.2,98671,45.7,-122.2
30.6,99005,47.8,-117.4
30.1,97840,45,-116.9
26.7,98245,48.7,-122.9
24.1,98118,47.55,-122.26
33.9,98629,45.9,-122.6
33.1,98359,47.43,-122.58
29.1,97760,44.4,-121.2
25.3,98826,47.7,-120.8
32.8,98271,48.1,-122.2
32,98446,47.13,-122.38
21.2,98115,47.68,-122.29
29.9,98225,48.74,-122.53
24.4,97701,44,-121.3
32.2,98310,47.59,-122.63
24.9,98023,47.3,-122.37
33,99116,48,-119
24.5,98104,47.6,-122.33
30.4,98422,47.29,-122.39
31.8,98226,48.8,-122.5
32.1,98644,46.33,-124.05
38,98938,46.4,-120.1
30.7,98370,47.8,-122.6
22.2,98122,47.61,-122.3
31.6,99139,48.7,-117.3
33.7,98251,47.9,-121.5
31.2,99003,47.9,-117.3
31.4,97869,44.3,-118.5
26.9,98801,47.4,-120.4
31,99124,48.2,-119.3
32.4,99022,47.6,-117.7
24.2,98031,47.41,-122.2
30.7,98205,48,-122.13
34.2,97735,43.4,-121
26.5,98168,47.49,-122.29
35.6,98619,46,-121.3
33.1,97801,45.7,-118.8
31.2,98263,48.525,-122.059
35.6,98621,46.35,-123.58
31.7,98323,46.99,-121.98
28.4,99102,46.791,-117.255
36.5,98571,47.196,-124.196
31.2,97633,42,-121.5
20.6,98103,47.67,-122.34
28.4,98362,48,-123.3
34.2,98405,47.25,-122.47
33.2,97876,45.5,-118
25.6,97759,44,-121.7
32.7,98593,46.42,-123
23.9,98070,47.4,-122.5
32.6,97623,42.4,-121.3
35.2,98597,46.9,-122.4
27.1,98239,48.2,-122.7
24.4,98224,47.75,-121.45
31.2,98572,46.5,-123.2
32.2,97883,45.3,-117.6
35.4,98589,46.8,-122.8
34.9,98661,45.64,-122.63
28.6,97828,45.6,-117.5
34.2,97750,44.6,-120
33.7,98408,47.2,-122.45
36.5,98421,47.26,-122.4
36.3,98541,47,-123.3
32.2,97741,44.6,-121.1
31.9,97848,44.7,-119.6
23.4,98288,47.7,-121.3
30.5,97904,43.9,-118.5
33.6,99018,47.3,-117.1
37.2,98649,46.2,-122.5
28.6,98383,47.68,-122.71
27.8,98847,47.5,-120.7
35,97918,44.1,-117.3
30,98376,47.8,-122.9
35.9,98802,47.5,-120.2
32.1,97711,44.7,-120.7
21.7,98028,47.75,-122.24
25,98164,47.6,-122.33
38,98933,46.4,-120.6
30.5,98388,47.19,-122.65
35.1,98858,47.7,-119.8
31.4,98498,47.16,-122.58
30.6,97850,45.2,-118.3
34.7,97621,42.4,-121.2
29.8,98233,48.5,-122.4
31.4,98355,46.7,-122.2
34.7,97901,43.5,-117.2
32.1,98591,46.5,-122.8
23.9,98126,47.55,-122.37
30,99023,47.56,-117.17
31.6,97841,45.46,-117.91
25.9,98286,48.57,-122.96
36.2,98647,46.3,-123.4
20.2,98075,47.58,-122.02
34.5,97838,45.8,-119.3
30.7,98305,48.1,-124.3
38.1,99123,47.8,-119.1
34.9,98601,46,-122.4
34.3,98903,46.5,-120.8
28.8,98406,47.26,-122.51
32.2,98294,47.91,-121.75
32.8,99119,48.5,-117.4
31.6,99025,47.8,-117.1
33.6,98276,48.9,-122.3
31.7,97820,44.3,-118.9
30,98208,47.9,-122.18
31.8,97877,44.8,-118.4
34.5,98631,46.39,-124.03
28.7,98834,48.17,-120.03
25.3,98315,47.71,-122.72
28.6,98852,48.04,-120.2
35.6,98660,45.7,-122.7
26.9,98280,48.6,-122.93
32.7,99006,48,-117.5
32,97839,45.5,-119.6
22.6,98108,47.54,-122.31
30.8,98819,48.56,-119.751
29.1,98037,47.84,-122.28
36.9,98537,46.9,-123.6
27.8,99128,47.1,-117.1
30.5,98827,48.7,-119.9
21.2,98112,47.62,-122.3
30.5,98333,47.25,-122.63
34.2,98303,47.16,-122.71
24,98010,47.31,-122
28.2,99019,47.64,-117.09
32.1,98564,46.5,-122.4
26.8,98030,47.37,-122.2
32.4,97826,45.7,-119.3
36.6,97920,44,-117.7
30.5,97837,44.6,-118.1
34.9,99147,47.83,-118.41
30.5,98433,47.09,-122.57
28.4,97846,45.3,-117.2
31.5,98585,46.6,-122.5
28,98831,48.2,-120.5
23.2,98024,47.57,-121.88
32.7,98941,47.22,-121
21.1,98033,47.67,-122.19
35.1,97637,42.6,-119.9
20.3,98074,47.61,-122.04
28.2,98020,47.81,-122.37
33.3,98444,47.15,-122.45
38.1,98590,46.75,-123.99
32.3,97813,45.9,-118.6
33.5,98240,48.95,-122.63
40,98952,46.3,-120.9
31.4,97738,43.6,-119.4
35.4,98860,47.42,-119.12
33.8,98409,47.21,-122.47
34.9,98592,47.32,-123.06
22.4,98059,47.5,-122.11
35.8,98611,46.3,-122.9
30.6,98372,47.21,-122.26
27.8,98358,48.06,-122.71
28.6,98816,48.1,-120.5
35.5,98579,46.8,-123.2
30.6,98544,46.7,-123
29.8,98565,46.6,-123
34.1,98950,47,-120.4
32.3,97825,44.4,-119.5
29.7,98846,48.1,-120
37.6,98848,47.2,-119.8
22,98177,47.74,-122.37
34.6,98546,47.3,-122.9
27.3,98238,48.4,-122.4
33.9,98439,47.12,-122.53
27,98002,47.31,-122.21
27.9,98811,47.9,-120.5
36.2,97908,44.2,-118
31.6,98290,47.9,-122
31.9,98650,45.9,-121.5
33.4,99126,48.7,-118
30.4,98407,47.29,-122.51
32.7,98304,46.9,-121.8
33.2,98328,46.9,-122.3
26.8,98382,48,-123.1
34.5,97859,45.6,-118.7
34.3,98350,47.9,-124.62
40.2,98813,48,-119.6
29.5,97751,44.2,-119.9
29.4,99033,47.24,-117.12
26.5,98279,48.7,-122.8
30.2,97722,43,-118.7
31.7,98531,46.7,-122.9
36.1,98575,47.4,-123.7
32.7,98385,47.139,-122.096
28.3,98110,47.6,-122.5
27.4,98221,48.5,-122.6
35.4,98535,47.11,-124.13
30.5,97884,44.4,-118.3
31.2,98371,47.21,-122.33
31.6,99030,47.5,-117.1
23.8,98038,47.4,-121.9
31.2,98320,47.7,-123.6
30.8,98466,47.22,-122.54
26.1,98003,47.31,-122.31
32.5,99141,48.7,-118.1
22.1,98011,47.75,-122.2
38.2,98948,46.2,-120.4
34.2,98675,45.8,-122.4
32.2,97632,42.05,-121.43
22.5,98027,47.5,-122
32.3,97626,42.7,-121.5
35.3,98528,47.4,-123
32.6,99121,48.9,-118.4
33.4,98256,47.819,-121.556
30.3,99037,47.63,-117.19
21.6,98438,47.14,-122.48
33.4,98283,48.5,-121.6
34.4,98404,47.21,-122.41
36.4,98602,45.9,-121.3
30,98381,48.3,-124.5
29.3,99017,47.2,-117.8
29.4,98946,47.07,-120.7
35.6,98548,47.5,-123.3
19.5,98006,47.56,-122.15
33.6,98247,48.9,-122.3
29.5,98817,47.9,-120.1
33.9,98663,45.65,-122.66
22.9,98072,47.76,-122.13
29,98257,48.41,-122.53
33.1,98338,47.02,-122.29
31.9,98377,46.5,-121.8
30.3,98467,47.2,-122.54
44,98587,47.4,-124.2
37.2,98632,46.2,-123.1
27.5,98021,47.8,-122.2
30.7,98229,48.7,-122.4
31.6,98859,48.8,-118.9
29.7,98558,46.935,-122.558
31.9,98223,48.2,-122
32,98685,45.72,-122.69
34.3,97638,43.3,-120.6
33.7,98295,48.9,-122.2
32.8,97830,45,-120.1
32.2,97864,44.8,-119.5
30,98232,48.6,-122.4
28,98836,47.49,-120.4
33.4,98577,46.6,-123.7
31.3,99027,47.72,-117.12
32.3,98340,47.91,-122.57
32.7,97737,43.4,-121.7
36.4,98595,46.88,-124.1
33.3,97733,43.5,-121.7
31.3,97836,45.3,-119.5
36.3,98584,47.3,-123.1
29.9,98314,47.56,-122.644
32.2,97867,45,-118.1
20.9,98107,47.66,-122.38
31.9,98203,47.94,-122.23
37.4,98626,46.1,-122.7
27.4,98188,47.45,-122.28
29.9,99125,47,-117.8
31.5,98570,46.6,-122.7
36.9,99129,48,-118.2
34.4,98923,46.67,-120.72
26.2,98148,47.45,-122.32
31,97732,43.5,-118.4
30.6,98235,48.461,-122.234
16.2,98416,47.263,-122.481
36.2,98953,46.4,-120.2
33.8,98387,47.1,-122.4
35.6,98823,47.3,-119.6
30.3,98255,48.522,-121.99
27.8,98828,47.3,-120.2
37.6,99133,48,-119
35.3,98936,46.6,-120.2
21.6,98199,47.64,-122.39
32.7,98937,46.6,-121.1
28.1,98325,47.97,-122.78
37.3,98559,47.1,-123.4
26,98057,47.47,-122.22
23,98144,47.58,-122.3
35.5,98550,47.1,-124
36.8,98220,48.69,-122.16
28.1,98327,47.1,-122.65
31.3,97720,43.6,-118.8
37.6,98851,47.4,-119.4
30.3,98345,47.7,-122.62
31.5,99114,48.7,-117.8
33.2,98513,47,-122.7
34.6,97640,42.9,-121
22.2,98101,47.61,-122.33
36.8,98588,47.4,-123
26,98250,48.6,-123.1
27.2,99130,47,-117.2
33.6,98337,47.57,-122.64
31.6,98270,48.06,-122.16
26,98198,47.39,-122.31
28.9,98363,48,-123.8
33.2,98503,47.03,-122.8
30.7,97754,44.1,-120.5
33.5,97835,45.9,-118.8
22.3,98125,47.72,-122.3
33.6,98651,45.7,-121.7
33.3,98604,45.8,-122.5
24.9,98092,47.3,-122.1
35.3,98832,47.3,-119
34.9,99013,47.9,-117.8
38.7,98901,46.7,-120.4
27.9,98822,47.8,-120.4
36.5,98552,47.3,-123.9
31.1,98841,48.4,-119.3
37,98850,47.4,-120.1
27.7,98275,47.91,-122.3
33.4,98560,47.3,-123.4
36.8,99140,48,-118.6
30.4,98311,47.63,-122.63
39.3,98857,47,-119.1
27.1,98368,48,-122.8
34.4,98351,47.2,-122.76
37.6,99138,48.2,-118.5
37.1,98244,48.8,-121.5
30.7,97845,44.4,-118.9
31.3,97856,44.7,-119.1
32.2,98516,47.11,-122.76
32.5,98501,47,-122.9
21.3,98447,47.146,-122.441
19.2,98029,47.56,-122.02
19.6,98005,47.62,-122.17
32,98204,47.9,-122.26
26.3,98277,48.3,-122.7
27.8,98856,48.3,-120.3
36.7,98555,47.5,-123.1
32.4,98342,47.75,-122.53
32,97635,42,-120.31
32.4,97734,44.5,-121.3
35.6,97624,42.7,-121.7
26.7,98236,47.95,-122.42
27.1,98253,48.1,-122.58
35.1,98536,47.15,-124.13
31.7,98596,46.5,-122.9
38.7,98932,46.3,-120.2
36.4,98837,47.2,-119.3
23.4,98058,47.44,-122.12
34.8,97639,42.4,-121.4
31,98375,47.1,-122.33
30.4,99016,47.63,-117.15
32.1,97865,44.5,-119.2
33.7,97641,43.25,-120.69
34.2,97886,45.8,-118.2
24.2,98042,47.36,-122.11
32.4,98272,47.9,-121.8
31.1,97905,44.59,-117.47
35.6,98902,46.6,-120.53
28.6,98326,48.2,-124.4
31.2,98374,47.13,-122.25
31.6,98840,48.3,-119.4
29.2,97834,44.9,-117.2
35.9,97844,45.9,-119.5
32.3,98624,46.4,-124
31.5,98292,48.2,-122.3
30.2,97885,45.5,-117.5
34.1,99008,47.5,-117.9
34.4,97622,42.4,-121.3
30.7,98532,46.7,-123
30.8,98844,48.9,-119.3
35.7,97914,44.1,-117
19.4,98105,47.66,-122.3
29.7,98036,47.8,-122.28
25.8,98249,48.02,-122.55
29,98274,48.4,-122.1
23.1,98050,47.526,-121.937
34.8,98336,46.6,-122.1
31.1,98258,48,-122.1
33.1,98639,45.69,-121.99
30.6,98424,47.23,-122.36
19.8,98040,47.56,-122.23
35.4,98612,46.3,-123.3
26.2,97707,43.8,-121.6
33.9,98648,46,-121.9
35.1,98617,45.63,-121.15
33.2,98638,46.4,-123.7
31.8,97710,42.3,-118.5
30.8,97625,42.3,-121.6
29.6,97627,42.1,-121.98
32.1,98366,47.5,-122.6
